time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
6639,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6640,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6641,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6642,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6643,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6644,-0.00032,-0.0003,-0.00066,-0.00011,2E-05,-0.00031,-0.00025,-0.00028,0
6645,0.00017,0.00028,0.00028,-5E-05,-0.00013,-3E-05,-9E-05,1E-05,0
6646,-0.00021,-4E-05,7E-05,0.00015,0.00036,0.00034,0.0002,-1E-05,0
6647,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6648,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6649,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6650,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6651,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6652,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6653,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6654,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6655,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6656,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6657,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6658,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6659,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6660,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6661,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6662,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6663,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6664,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6665,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6666,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6667,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6668,0,-3E-05,-0.0002,-0.00027,-9E-05,-0.0002,-0.00038,-0.00027,0
6669,-0.00018,4E-05,0.00022,0.00015,-0.00018,-0.00055,-0.00011,-6E-05,0
6670,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6671,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6672,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6673,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6674,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6675,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6676,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6677,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6678,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6679,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6680,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6681,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6682,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6683,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6684,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6685,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6687,0.00016,0.00015,0.00013,9E-05,-0.00021,-2E-05,0.0002,0.00017,0
6690,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6691,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6692,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6693,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6694,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6695,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6696,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6697,-0.00011,-9E-05,-0.00016,-1E-05,2E-05,0,-0.00015,-6E-05,0
6698,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6699,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6700,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6701,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6702,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6703,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6704,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6705,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6706,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6707,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6708,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6709,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6710,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6711,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6712,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6713,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6714,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6715,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6716,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6717,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6718,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6719,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6720,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6721,6E-05,9E-05,0.00016,0.00012,5E-05,0.00017,0.00011,6E-05,0
6722,-7E-05,-8E-05,-3E-05,-8E-05,-0.00016,-8E-05,-3E-05,-3E-05,0
6723,8E-05,4E-05,5E-05,1E-05,-6E-05,5E-05,-6E-05,-0.00015,0
6724,-6E-05,5E-05,-0.00014,3E-05,0.0001,9E-05,4E-05,1E-05,0
6725,-6E-05,5E-05,-0.00014,3E-05,0.0001,9E-05,4E-05,1E-05,0
6726,-6E-05,5E-05,-0.00014,3E-05,0.0001,9E-05,4E-05,1E-05,0
6727,-6E-05,5E-05,-0.00014,3E-05,0.0001,9E-05,4E-05,1E-05,0
6728,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6729,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6730,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6731,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6732,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6733,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6734,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6735,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6737,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6739,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6740,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6741,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6742,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6743,-8E-05,8E-05,0.0001,0.00012,0.0002,0.0001,4E-05,0.00017,0
6744,-0.00013,0,-0.00016,0.00017,0.00026,0.00045,-1E-05,-0.00028,0
6745,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6746,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6747,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6748,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6749,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6750,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6751,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6752,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6753,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6754,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6755,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6756,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6757,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6758,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6759,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6760,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6761,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6762,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6763,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6764,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6765,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6766,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6767,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6768,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6769,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6770,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6771,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6772,0.00013,0.0001,0.00029,0.00012,-0.0001,0.0001,0.00022,0.00025,0
6773,-8E-05,0.00011,0.00017,0.0001,0.00023,0.00011,-0.00016,0.0001,0
6774,-8E-05,0.00011,0.00017,0.0001,0.00023,0.00011,-0.00016,0.0001,0
6775,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6776,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6777,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6778,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6779,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6780,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6781,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6782,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6783,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6784,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6785,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6787,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6789,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6790,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6791,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6792,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6793,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6794,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6795,-0.00035,-0.00038,-0.00033,-0.00029,-1E-05,-9E-05,-8E-05,-0.0002,0
6796,6E-05,0,-8E-05,0.00013,0.00012,9E-05,1E-05,0,0
6797,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6798,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6799,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6800,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6801,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6802,0.00018,-2E-05,-0.00019,0.00013,0.00028,0.00023,-8E-05,-7E-05,0
6803,-0.00024,-0.00022,-0.00016,-0.00024,-0.00022,6E-05,-0.00023,-0.00024,0
6804,-0.00024,-0.00022,-0.00016,-0.00024,-0.00022,6E-05,-0.00023,-0.00024,0
6805,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6806,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6807,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6808,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6809,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6810,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6811,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6812,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6813,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6814,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6815,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6816,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6817,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6818,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6819,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6820,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6821,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6822,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6823,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6824,-6E-05,0.00027,0.00058,0.0002,-0.00011,-0.00026,0.00011,0.00013,0
6825,0.00014,-0.00013,-9E-05,4E-05,0.00013,0.00023,0.00012,0.00017,0
6826,-0.00031,-0.00011,-0.00033,-0.0002,-1E-05,-8E-05,0.00021,-2E-05,0
6827,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6828,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6829,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6830,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6831,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6832,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6833,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6834,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6835,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6837,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6839,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6840,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6841,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6842,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6843,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6844,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6845,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6846,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6847,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6848,-0.00026,-0.00014,-0.00019,5E-05,0.0001,-0.0002,6E-05,-7E-05,0
6849,-1E-05,0.00045,0.00061,0.00029,0.00029,0.00029,0.00016,5E-05,0
6850,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6851,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6852,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6853,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6854,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6855,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6856,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6857,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6858,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6859,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6860,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6861,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6862,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6863,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6864,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6865,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6866,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6867,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6868,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6869,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6870,-7E-05,-0.00038,-0.00051,-0.00039,-0.0002,-0.0001,7E-05,-0.00015,0
6871,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6872,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6873,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6874,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6875,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6876,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6877,0.00018,-0.00016,-0.00038,-0.00029,-9E-05,-0.00017,-5E-05,-4E-05,0
6878,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6879,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6880,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6881,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6882,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6883,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6884,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6885,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6887,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6890,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6891,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6892,-0.00011,-7E-05,-5E-05,-1E-05,-2E-05,0.00018,-9E-05,1E-05,0
6893,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6894,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6895,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6896,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6897,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6898,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6899,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6900,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6901,-1E-05,8E-05,0.00026,0.00018,3E-05,3E-05,0.00023,-8E-05,0
6902,3E-05,-0.00015,-0.00029,-0.0002,-0.00018,0,-1E-05,4E-05,0
6903,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6904,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6905,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6906,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6907,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6909,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6910,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6911,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6912,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6913,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6914,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6915,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6916,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6917,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6918,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6919,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6920,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6921,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6922,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6923,-3E-05,0.00022,0.00056,0.00018,-5E-05,-0.00016,0.00028,0.00018,0
6924,9E-05,-9E-05,-0.00019,-0.00033,-0.00033,-0.00024,5E-05,0.00028,0
6925,-6E-05,-9E-05,-0.00014,-9E-05,-0.00012,-0.00012,-0.00018,-0.00029,0
6926,-6E-05,-9E-05,-0.00014,-9E-05,-0.00012,-0.00012,-0.00018,-0.00029,0
6927,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6928,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6929,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6930,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6931,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6932,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6933,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6934,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6935,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6937,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6939,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
6940,-9E-05,5E-05,0.00012,0.00013,0.00012,-0.00011,-0.00017,-0.00017,0
